,id_str,ra,dec,est_petro_th50
93510,403425_4635,36.821727942669625,12.849080435133722,1.5949730205970956
93567,533203_4487,109.4823833287642,37.80291525695947,2.628108778465033
93598,521597_69,110.97215693772145,35.12988450492598,2.443003082461974
93612,420183_1755,32.552821202492225,15.753190051055272,1.8647793367554104
93644,520424_3470,113.45555160795791,35.05489825255311,2.5271116086662553
93663,528609_1911,111.32427156081184,36.72993971842305,2.3543329633525922
93676,525127_3538,113.17943380737286,36.07463548965781,2.783177947146619
93692,519241_4234,113.98555973114875,34.85522287224971,2.676053711443352
93700,520426_5110,114.03676570161123,35.11975880699893,1.7609861489677214
93708,520428_4438,114.76723363237808,35.1175666711559,2.8412118249481035
93752,522791_3430,116.17597838988077,35.573453381124146,2.356312045411822
93767,534348_910,111.02825175239336,37.92532716143831,2.2632739026778532
93821,527463_2414,115.17999087660212,36.51270683523441,2.595800105946923
93861,420189_1561,34.21522321240243,15.724110336208032,2.3252154961741884
93878,543318_4879,106.93053997190366,40.0944517899513,2.242740918824806
93883,553110_39,104.32582245313857,42.12818883163701,2.1647991091053913
93922,542219_3956,110.03967910059933,39.848094046869505,2.4109736242579753
93951,547722_2335,109.69031873256519,41.0061885849506,7.608066188084353
94025,549893_4507,109.0742742800161,41.62314508016257,3.439589147849944
94041,557365_224,108.02024857879647,43.1379142234958,3.750040385205311
94058,557370_2278,109.53072249618391,43.24261785064268,2.5657477654785152
94087,538879_3161,113.28544505365642,39.04677021607012,2.884461588001626
94106,546633_2882,110.90308203132311,40.78137080322637,4.167466022763508
94162,544448_2827,115.12314316669064,40.27778980829776,3.0062987804488404
94166,543345_3908,115.725586807354,40.102713006532696,2.093318114965609
94181,420193_1089,35.19959294946113,15.68333002445968,2.6600582985389494
94182,418805_245,35.67088544303685,15.39349560359081,1.7221722657620895
94210,552060_4278,112.07117020865545,42.09847895889444,2.6712127978563656
94228,553135_3011,112.98156912442563,42.29334872998485,1.0780697869506244
94235,546641_3481,113.81539276275184,40.835383280227006,2.774247261057894
94263,497337_4567,117.21034339558389,30.32915218499866,2.987813166613361
94264,497337_4010,117.23513837291297,30.30076600245561,2.800553844235096
94278,410440_4123,36.70551935857957,14.113065547235696,3.4253309059404184
94307,497347_892,119.95547216934538,30.17942236320482,10.51762082021467
94308,497347_937,119.97083991723403,30.17334417432987,4.567287109040321
94316,504760_3068,116.70276197305085,31.801972017155443,2.401921149230377
94324,503532_1952,117.31292514527536,31.47570232083487,2.4709052847091684
94325,503533_3837,117.53065010012921,31.58002994062454,3.453498761141629
94326,503534_1548,117.77340083471105,31.43797126310219,1.5504188073981497
94331,502303_2885,118.32861567549128,31.26526434375723,2.2251528820893904
94344,505995_796,119.22257726569957,31.92489957718859,3.9355726320112767
94423,429613_603,328.63651332405385,17.15238490288849,3.2518419335823086
94506,501091_510,125.19182842196088,30.90405936992493,2.595613062018554
94507,501091_489,125.192156574907,30.90420463876539,4.569692465880875
94541,498617_455,127.18355510144343,30.42661239329153,2.1360973799995344
94576,438063_150,27.194448501303704,18.885414258789684,2.7648748777406884
94636,512079_1464,120.33262942022428,33.22677339805162,6.192984407016547
94639,515683_1781,119.79648708188913,34.00026418242399,1.7270264356378289
94647,513286_1246,120.87057221108196,33.46239645701492,6.346267162605664
94655,515686_3470,120.69168754622024,34.06272455825294,1.7951111655239234
94675,526306_2454,116.91367194500076,36.25274480807632,2.026541160850208
94688,527470_882,117.49922415382866,36.42773222197168,1.7493372289200169
94730,530941_2992,119.3321910796244,37.279103634323626,1.2682884408335293
94734,522803_2089,119.9269702823821,35.49519730329988,1.5657033344798905
94735,521628_2354,120.49713471488928,35.25386323468116,1.9964323442077565
94737,523978_2145,120.00825595697442,35.75569531244896,1.634416139731759
94777,526321_1039,121.74655162788275,36.19412023045321,2.9629038555499956
94790,508452_3522,123.73771203212586,32.5807788481526,2.727418007842632
94803,515696_3380,123.50062698375105,34.07561037755242,2.3706452865662477
94813,504790_2828,125.51161189974454,31.736145408581475,3.7444914891689445
94814,504790_3058,125.56566891409354,31.747317803917166,2.9101829013297804
94821,440791_2737,27.975509078798463,19.51310522889377,5.497828028705024
94853,513299_2355,124.97498615172867,33.530089710839675,2.381070632076048
94884,520456_2605,123.16293063770674,35.04441343233794,3.2824846362404725
94889,515699_2018,124.46110803397386,33.99457974998321,1.6743975147527195
94958,534372_10,118.5959515323085,37.87518742101746,1.366582983782883
95006,536645_475,119.55998607566828,38.40175907911467,2.0271836634514506
95025,535517_3337,121.16829314011574,38.32172584006337,3.3318562561778795
95035,542243_3074,117.77687506927408,39.79941809086015,2.5568056670312416
95047,543354_3679,118.76371432273741,40.12019704755221,2.285920927379053
95077,538900_3533,120.07304254282609,39.07987950348296,2.3192853948812284
95089,538903_1593,121.05316724440756,38.97340465045576,1.9988085977473102
95098,540025_320,121.52033316834705,39.14530261481941,2.026541160850208
95135,526329_4123,124.2785897619324,36.35977986166058,2.043736001759495
95164,534387_108,123.35586252476415,37.88127132052519,2.8719199204083283
95166,533248_1886,123.62683713696228,37.74961514976153,3.6673671197002027
95170,532105_1890,124.28707841463974,37.49880339556005,2.60046725094227
95185,522825_2708,126.48127207690749,35.542230752432054,1.6967973886290773
95221,537784_3745,122.9359282921345,38.86134270865273,2.010124555419854
95242,541144_1183,122.42871436438006,39.43765877873155,2.6395836046127417
95294,501102_827,128.1768597544839,30.92154990339842,1.4794545612339898
95295,498623_2379,128.88389442921078,30.5265737886496,7.985773418044885
95296,498623_2415,128.88770909070732,30.534281285011996,4.175812130023209
95308,432600_3821,30.649901423607407,18.090589627651756,2.7081728238608465
95316,507245_1434,127.37689310406613,32.216874013189525,2.546751289712591
95321,507246_4484,127.6456444146094,32.34256200737319,2.7480710577432026
95340,498627_1836,130.05796066119845,30.48036617343179,1.7632853235104957
95342,498627_1682,130.15248065992623,30.46896965389705,2.026541160850208
95353,499870_2815,130.3125301673818,30.766708313804934,1.8134055891122658
95358,498629_3791,130.7677429835661,30.57847622820624,2.2891955383613682
95375,499871_2806,130.5585686330422,30.768210990787804,2.2705424410680757
95427,507255_3888,130.3583957191655,32.315033816400444,3.4926978899895516
95468,498634_2987,132.23870291746397,30.537348037641305,2.1404833496167583
95538,501123_610,134.3625263651708,30.91240038964295,2.3492881816073843
95590,524003_1568,127.62784546100875,35.73728984169088,2.1997932787175816
95613,524007_2733,128.72499892491166,35.78623626602447,2.2123313621968324
95629,516916_2362,131.07803639420806,34.26542707370531,2.784088344743327
95643,522838_138,130.6044208084497,35.38179644304775,1.7677147957182981
95689,524014_3583,130.93744240106125,35.82838061912817,6.3443023280069095
95690,524014_3531,130.93548856993792,35.832774308571764,4.131304023866317
95696,530974_1944,129.90546285100433,37.26396193427582,1.5527142598435322
95700,438077_2934,31.01088127596696,19.06022029849018,1.3341903468306107
95742,515724_1169,131.99997344481142,33.950664933931264,2.5070456849679332
95768,509701_2589,133.1826274757974,32.832761590759795,2.52352922090612
95781,506048_4399,134.85809881202292,32.10359844079553,2.929550898292687
95800,513333_1731,134.89951070528875,33.49878580005403,2.217974341889385
95813,519303_3352,132.79654641862754,34.80122139203326,2.026541160850208
95843,519307_4267,133.9538946755237,34.87349719111341,3.2884086401210197
95891,498672_2635,143.03864714623995,30.52720703621212,6.088491880485227
95892,498672_2636,143.03952952562474,30.52821288807827,7.608066188084353
95893,498672_2646,143.0377185357097,30.53097780630142,4.200389751322702
95897,498672_2633,143.03457310501625,30.53850260005296,6.507449472453719
95910,498675_654,143.82987302254563,30.408713678163842,4.185172266295849
95912,501154_1269,143.50447083897924,30.961913611281197,1.810436681485653
96011,498702_1871,151.66241916292782,30.47297973666608,1.4294865656210773
96019,498703_2615,152.05920855196524,30.49089801628992,15.611923241489741
96031,501187_1135,153.01389928213757,30.946134573638336,3.369577941329548
96083,504873_1063,150.07759054054142,31.711260363506128,2.476577856621632
96090,503639_3455,148.63505399895215,31.602184536934598,8.689226911424807
96091,503639_3457,148.6377664400181,31.613986168013433,10.51762082021467
96121,510972_1114,150.58208059022363,32.93583070615797,2.954005270908977
96128,506102_3023,150.64965939447137,32.02160170849363,1.041072575485479
96149,509762_1278,151.28528459503198,32.71154996951914,2.919335499368604
96214,498656_1073,138.59350964256006,30.43299936349083,4.497923673169368
96239,503593_2191,135.20827192941405,31.47502681382487,1.4351885882410085
96343,498667_2615,141.7461486909908,30.519393062484387,1.613037175684481
96440,510920_396,135.36717653670377,32.90243789733031,2.4189252303940223
96481,516942_471,138.79822525543955,34.166092083736395,2.6297524052207017
96591,519325_458,139.41916836649577,34.656198346182215,2.5289713911406464
96612,520517_2408,141.8942937615252,35.071329480610366,2.9251257483219932
96676,531010_2305,140.88678147040585,37.260212754506696,2.026541160850208
96682,526383_319,140.95899571402649,36.14676850882455,2.2269032865705736
96688,458294_3010,28.820561556177086,22.758486685220333,2.748040815248844
96740,504852_1396,143.7740947516736,31.69624398232488,3.005564412080481
96744,507300_258,143.6969357265781,32.14342674328262,5.4553777324238535
96748,504857_2090,145.18119734386426,31.766469351853473,2.7438393079916925
96796,510961_752,147.28003642010364,32.93567150327622,2.523378428510313
96821,515774_238,146.95126898364114,33.895930448357035,2.659692059636359
96846,454297_465,30.620196775441023,21.906895752003134,2.678278756717571
96862,521707_779,144.59426768097146,35.182918637375806,2.3019137595428267
96865,515769_2083,145.623828220214,34.02516435804457,2.026541160850208
96873,519348_208,146.4196649176127,34.64337285367054,2.7013356842761875
96874,519348_1698,146.55089484039755,34.77698069380702,3.569291971938337
96883,521715_2270,147.03833027779683,35.29523265657445,2.208828955379528
96897,521714_2845,146.87682314168393,35.33858332318809,1.935407335802763
96900,526402_779,146.84917577380244,36.17331881759917,2.789200076248829
96901,526402_778,146.84278456491828,36.17583422039592,2.4397974278476613
96902,510963_303,148.03080634156126,32.897568611172204,2.5013258246810364
96931,515779_3068,148.59877211457461,34.08049911891948,2.303515723190507
96991,518179_59,152.18285899678204,34.38018608413557,2.7658927536247484
97008,520548_1590,151.25542859470005,34.975416969432864,1.1585869651957117
97065,525244_1285,149.25019295035293,35.96511160815539,1.992955243244675
97072,527573_2371,149.29735113108217,36.540574333045605,3.706718736514425
97076,525244_2328,149.3743328491543,36.034803581825805,5.089900056951042
97142,529893_2169,151.78967277841642,37.013632084782465,2.7205735233889805
97168,525227_634,144.11552663937877,35.92063961605424,1.8435330857351762
97169,525227_749,144.00623622387704,35.92910922940044,2.759387759138251
97183,531023_809,145.23775612931573,37.18706270432671,1.9211199107522279
97203,527565_2159,147.01992675019517,36.511488717209275,1.4412098916584222
97209,529880_2691,147.73235757376335,37.03318516981382,2.303488987830065
97226,534465_2834,147.73893202516467,38.07351541436295,2.915752971415351
97229,532167_1171,143.85146755405412,37.45529497769471,1.7639126356231536
97357,534466_943,148.29414874229502,37.940627592580775,1.9880500987681793
97391,535612_62,151.37354590378513,38.13001894180342,2.490297910293529
97422,540117_1763,151.06873900236107,39.2672992985474,2.230710272393024
97440,538989_2109,148.82148036603095,39.02411317362471,2.2090383965507208
97467,544549_95,148.06325627846408,40.134360749916915,2.188474128118414
97477,546752_464,150.2842819143027,40.66414438775307,3.1946650935705554
97485,543454_262,151.04181320682818,39.89582022130771,1.3855926547325383
97502,544563_2304,152.7171713928934,40.29181320029778,1.9239535077443222
97510,545658_189,151.01376153936283,40.392170722461394,2.6894075657855687
97518,547851_545,152.3564219799453,40.92101037807066,5.76951112991203
97544,496248_3679,163.0894537395787,30.072573687792413,7.801837147495221
97599,497467_2178,154.59283936839347,30.237848775347285,1.6208876896266702
97608,498714_381,155.29822703388749,30.398982178188625,2.0734450839504484
97611,499956_1240,155.2647981418607,30.686518670788626,6.538670276730849
97660,506119_3189,155.7055916926735,32.05071128401836,1.9362533075033421
97711,501207_2129,158.985899355719,30.986369011195777,3.390423721447198
97726,503668_3812,156.8859373015259,31.577569152557178,3.5430561100566185
97747,507348_4018,157.73554522334754,32.37348159314602,2.5944403499778383
97752,504902_3554,158.53942348371498,31.8021672627805,2.2113696069429767
97760,507336_365,154.08709854915324,32.15233282882029,2.3559884230462336
97775,507340_1776,155.37593077508018,32.25666885916279,3.0607595001480226
97792,512192_227,154.14964372949828,33.136385462875126,2.2892680439882946
97822,513400_1777,155.0640854001215,33.478185413484695,0.9908647573923924
97827,513403_589,155.93016097635075,33.42010772746773,2.2432584481930693
97893,514611_993,157.539584662257,33.689265035113145,3.5425346952956644
97900,518196_1937,157.40854418414435,34.538180434860365,2.9108582359859305
97904,514614_2905,158.48635070098044,33.80623738003558,1.1687497482352869
97935,499971_1855,159.526663622831,30.715992308353716,5.122742176280766
97946,499976_746,161.1207090666092,30.66086561932437,3.366182871639927
97971,504906_1778,159.64387115711415,31.71326585854027,2.2113377264035288
97983,509792_2482,160.19348401106464,32.797628540401924,1.8569332550955069
98001,502458_2797,163.42654639716142,31.288673494130347,1.9639224311237153
98034,506152_1002,165.32954345245304,31.941388693789484,3.402655333453233
98051,509805_1120,164.02621085161064,32.71809808005467,9.2657906525963
98054,509804_2950,163.80578520292502,32.84622037519276,2.026541160850208
98058,508590_704,164.48790898173283,32.426485083369776,3.098496573104897
98059,509807_45,164.8553202190892,32.629558731567705,3.823336490723469
98112,515824_2614,162.07024926927832,34.08011165517812,1.7852759924172141
98146,428488_1698,34.577443119948015,17.239051313793443,2.824794621922688
98232,524123_2261,164.62253404438624,35.78440780825372,2.764449642517525
98267,502468_2218,166.40640287111407,31.242252071292892,1.5379519816810048
98302,427115_1351,36.000860910515435,16.958935564134197,3.249116647187693
98304,429870_2269,35.79693119003587,17.484714201655862,2.634173252144733
98319,496276_3844,171.14295789257056,30.09226695529271,8.835311730176395
98320,496276_3850,171.142386149752,30.095855734480313,2.977911181966932
98339,500011_1592,171.0609679258655,30.716362755924,1.1299200892560857
98341,500008_3783,170.3094648763047,30.837641254561575,9.99974729731967
98369,497532_743,173.44972968058642,30.165052904444703,2.3230554068167732
98376,497537_4523,174.95541339688234,30.368426202048585,1.5102842034690571
98395,502495_3426,174.3663750946711,31.30718522411895,1.9115475896359804
98398,500024_681,175.01044088556694,30.659125184567923,1.4641458941675285
98402,502498_1772,175.20622083792867,31.243112729705032,6.685278850520377
98414,503733_3489,175.9526277186526,31.61122795915386,3.6620634061990804
98419,497545_2280,177.28418861389312,30.250417307317907,3.1738764518847287
98424,498795_1065,178.681372447303,30.437885165117002,1.8737806793436407
98456,501269_1580,176.8883676729091,30.98063928771037,1.9381461921742633
98599,509817_1616,167.69697848560276,32.71562131724987,2.0848533721487765
98621,514646_2416,168.27213938505145,33.78205636468217,9.35023600716525
98622,514646_2408,168.27867394064393,33.77898015819306,3.6776669239170237
98628,504940_1531,169.561637601868,31.707229736910666,1.714285556589749
98652,506173_2926,171.606380359417,32.04757704796324,1.5582248289894576
98681,515852_1699,170.48891068972347,33.99254582517816,3.141987776303664
98705,514639_2893,166.07085247990773,33.840396199270344,2.2818271582565917
98710,451621_453,32.113376645729225,21.401131737637254,7.657048274816627
98713,450280_790,32.83711772507243,21.169426935192053,8.86706971515774
98714,450280_783,32.8411918022495,21.165825235595175,2.573357880356609
98738,518232_1786,168.20826559322487,34.4986985155774,2.2314994775980916
98754,521779_532,166.6007376797077,35.16478443666913,3.519805832523262
98773,517045_2292,169.8406594283717,34.289836218816006,2.6443164086211453
98806,517054_3367,172.73383516426506,34.365227902886375,2.47798053180087
98812,521794_3024,171.15332547717142,35.305645788088654,2.0488568687021362
98870,527642_258,170.82998107364762,36.39198945552232,2.6695288579315113
98871,522971_1613,171.3357946803432,35.49047877510377,2.959214584028391
98900,507400_798,173.06832899359208,32.17063130216384,2.6430927220964793
98916,509838_475,173.9820090387294,32.65991941795574,2.5113607603002075
98933,507410_431,175.88586645511728,32.15028550041898,2.945529786811067
98989,452967_2374,33.100866211979486,21.781571638816324,2.217267142300426
99001,515869_1658,175.5370370613027,33.983103789565284,1.780091193245672
99010,506194_4420,177.68595555368938,32.10526250475658,1.7923748562394248
99013,506194_4252,177.8463106133886,32.09824550895135,2.1192725662651903
99033,507419_3992,178.7373144156481,32.374844343766995,1.6681648586591045
99115,518270_975,179.96285101173328,34.43530379375956,2.034877710627085
99116,518270_971,179.96064748409194,34.43754919302396,3.940701687139792
99140,450286_4933,34.31557166754224,21.37034710734838,1.6733190194137852
99141,452971_1850,34.35163241224193,21.731304891240075,2.026541160850208
99142,452971_1849,34.3515737334746,21.73167226850284,2.878435670377
99145,452971_3852,34.25334005686709,21.848992659534908,1.82464439296806
99164,519446_1640,176.28140229820846,34.741248279228145,1.4735072662174975
99197,522982_3542,174.58435772674213,35.62274717644048,2.924440539616129
99199,525325_312,174.20303004287467,35.9001829854853,3.0845759191869586
99229,526497_2801,176.00212535929577,36.31097058513502,2.1724459399141285
99230,527657_3072,175.54047037349733,36.57822576096121,4.415000281407572
99256,520637_2022,178.27972018429486,35.02168052116948,4.508476943348873
99294,442182_4268,36.31755048943937,19.81360774650641,1.8561089853751935
99329,528829_1192,179.85577777810184,36.724673850177375,2.746363552932833
99362,525261_396,154.68773634083357,35.90663922427008,2.800132988574558
99365,526428_1062,154.6402006398504,36.22407415124368,5.20360547032147
99407,521753_2799,158.80277022600927,35.314749869602515,3.2138831614913848
99430,454314_1200,35.060047139875415,21.95845526171472,3.346791063881489
99431,526433_2296,156.46420155057356,36.28390400363909,3.000354929703124
99432,526434_2488,156.68516695716067,36.33881165702474,2.4913989868789663
99450,526426_3625,154.15965972262364,36.359935377182985,2.515336296498613
99462,531054_1468,154.74197385560427,37.22864418282167,3.053789779659677
99486,532201_1856,154.34712484329364,37.4821980791837,3.0548693366365494
99491,533344_3481,154.1073653106656,37.85571367032864,1.239573673269456
99525,531062_3055,157.23926471209228,37.314803321619365,2.925468137810187
99527,531064_2881,157.82654037955848,37.33430394753005,2.026541160850208
99555,531064_225,157.9432462104407,37.138545499454935,2.5291771107268715
99589,536765_3048,157.8099679100734,38.55087383141132,7.608066188084353
99590,536765_3055,157.81682804298762,38.55658481263434,4.234912643995901
99660,531072_1996,160.39494580857638,37.26105825080118,1.8716241986943385
99669,529928_2360,162.51309516163298,37.072843656914756,2.483154653860531
99678,531079_2332,162.51381158665112,37.27841920548456,1.5285368016213445
99679,532226_797,162.35934575472209,37.437638192071525,2.6720361988478794
99717,532230_2306,163.55249623756845,37.53167037551351,10.0403986624042
99718,532230_2272,163.559624750495,37.53564317057473,10.199572925369566
99719,532230_2285,163.56201119361327,37.54649020169505,10.0403986624042
99720,532230_2286,163.55905861676055,37.54836478091227,10.199572925369566
99725,533374_2292,163.58573015023947,37.77260659184749,3.1598488197049837
99727,534516_1305,163.93029474134298,37.97176541243946,2.911315787909818
99728,532237_1582,165.54987885463302,37.49348826263325,2.8955263763151677
99731,534521_1980,165.5582435980923,38.043087563117275,1.6928664712854233
99734,532220_883,160.34409013326055,37.451037154685594,2.980769555334387
99744,534506_946,160.92473393937337,37.93227440934342,1.3683146565633502
99755,533368_353,161.5869845659468,37.65697700653274,1.1952955733064
99758,533371_2641,162.49210195288248,37.840114890183166,2.0596344740971326
99762,536775_2830,161.1013606328911,38.58191280604524,2.060884703794111
99803,397793_353,38.178232679951435,11.648826579921447,1.4967489006114978
99869,537885_800,155.2334444642568,38.689637015969595,2.9274736400353123
99894,542354_2989,154.0358846621729,39.85576221661428,1.059527712391563
99897,543463_787,154.0868407514468,39.9253218961679,2.7992277742546015
99919,544573_2122,155.99981542378612,40.27713672841177,3.3857837387245553
99976,539017_3663,157.5526385458871,39.122395291784514,2.3710675352561505
100022,544575_383,156.72564488405231,40.157222794716,1.5545354331389392
100023,544576_612,157.08845428952444,40.169048155248795,1.722569895397469
100046,544580_2674,158.22724789421224,40.29956746091519,2.5209918315288777
100075,545668_2201,154.16242510769467,40.52104836700029,5.164018259746206
100105,548942_3269,153.44067652192138,41.36194144852236,1.947729585179802
100110,551110_3598,154.5957227527317,41.832577374119325,2.9690125356062036
100136,552188_3234,154.96800497608714,42.06272313166461,2.026541160850208
100152,547864_3793,156.5788666689262,41.12465186843115,1.7192338710515729
100165,550036_2944,156.38489644312517,41.587116516519345,2.094734909697307
100176,548958_1278,158.74422324581272,41.22055077998433,1.656898452260417
100200,553267_2032,157.32412565502426,42.263965112884634,2.3864712922020983
100240,543488_3517,162.31164167409767,40.086106558526915,4.39854047555664
100283,397797_3938,39.1996154712184,11.841716408154692,2.079101571938586
100298,551132_326,161.7020506122692,41.6558741473282,5.358547039852828
100351,550061_1366,164.92130384129402,41.47450666498681,2.6971718152501225
100395,555406_1234,160.60275560661603,42.70856103858864,2.026541160850208
100396,555406_2918,160.60069711769685,42.82918356910859,3.1079234414338335
100403,556464_945,160.53771944185038,42.94712970408541,2.041982566697702
100412,555410_416,161.90385642656406,42.67520321409952,4.888251947885749
100447,555416_83,163.81147031607247,42.63514729179787,2.74213796761303
100467,557532_927,164.94686245044264,43.189632825511474,2.172377659473715
100489,527631_320,167.536652467318,36.39551858801292,3.3816156052430637
100502,527634_1516,168.3301434710139,36.46377436956039,2.6003196537693145
100520,535659_1391,166.1859807048179,38.182981103364156,1.6433673904537316
100524,535663_1962,167.4801672672258,38.249514164301196,3.757841180297467
100526,536795_692,167.5148638291338,38.41919242653612,1.2849783555085637
100539,535669_492,169.210315230053,38.16706231370946,1.5875630917064214
100540,536799_261,168.81705217948303,38.4029386624467,1.541217629461879
100542,528798_1592,170.22478719005784,36.73807880648493,1.657387946227822
100543,529951_542,169.81608791322,36.91073705427156,3.166887908824024
100587,534533_1325,169.38566226316746,37.96302517979647,1.67773509576361
100588,534534_1086,169.8158784894563,37.93829447674931,3.011047183855124
100592,533398_2879,170.95217827941164,37.86583933141729,3.3301759540875806
100633,539051_2125,168.64181961879743,39.03338935678897,2.4083468203255416
100671,404845_353,40.462291178499775,12.903547572536551,1.4542594312746564
100672,404845_1466,40.49649760796634,12.958771105213007,2.741721276904405
100773,531122_788,176.04600999144722,37.186455407678736,2.9986828952410165
100776,532267_3121,175.16359290582503,37.608029615143394,7.608066188084353
100777,532267_3120,175.16807701281414,37.608499452355105,5.75614905464011
100778,532267_3130,175.1715776634156,37.61214849017599,5.412347628997721
100839,410445_1401,37.888345425924356,13.968091545147752,4.750149190381817
100851,537951_299,176.21820442616675,38.65536022364269,3.1113727968074123
100856,529974_152,177.12446680086862,36.88774592244688,1.9299764207138992
100865,531129_567,178.19806523329623,37.162353812906396,1.4121553390875141
100900,532278_3489,178.65959839897667,37.60636803339406,2.026541160850208
100929,539080_244,177.95446129503324,38.88775584065993,2.2487888821645257
100965,542415_3452,173.72979413369043,39.82909341324586,1.6918449510495235
100979,543525_1910,174.4280554716757,39.99618878854156,2.1563765900006535
101012,418811_134,37.10019911665873,15.37901457232772,2.4309859186687426
101040,544635_3697,176.29638952017814,40.36104582591188,2.7760542100647285
101045,547921_1991,175.63103614737955,40.99404772548964,2.2706670666297635
101064,541317_1557,178.19554466828646,39.475020497462,2.2623271100265745
101069,540202_494,178.57385753693436,39.15829992118765,2.57196154019945
101090,546835_2214,177.423715995668,40.78144913510317,1.924609267672853
101116,548981_310,166.2269082313054,41.155904093555854,3.835498019278599
101127,547902_386,169.17164986725618,40.899625739393336,3.7995440709778836
101143,422980_681,38.74609104178334,16.18427343377085,1.982702642950224
101148,409051_2481,39.46587463689627,13.754399883953967,1.9698922354280826
101172,553298_1290,167.70148385985118,42.21657223572904,1.8721306405866167
101221,552238_3231,171.64512558751815,42.09341598007019,1.3983495369043617
101222,553308_1687,171.22377248730754,42.24116662803162,3.1655963995073475
101268,556487_2256,168.09894906946164,43.02808163514639,2.0679741190251675
101270,557544_1105,169.23077782515196,43.200558569854834,2.035050861860766
101284,414641_3859,39.09461801554119,14.86281211100157,2.737025987092884
101320,559635_3436,167.48733825270816,43.86316110322099,2.169963198027163
101335,556493_401,170.29150658744248,42.903071533988474,2.509390566818365
101359,559647_901,171.59199367869314,43.69016219231435,3.358523139347195
101374,560685_1249,170.29902508333262,43.97020605871042,2.028548717350179
101419,551170_3625,174.5301380511625,41.8397468387446,2.026541160850208
101443,428247_2496,331.67876172434785,16.98084070798084,3.3550873822312686
101457,553314_3360,173.24042154391316,42.359233434600746,2.8390938566510906
101458,554382_1302,173.39487170255686,42.46135091821398,2.446144710053016
101461,553317_1163,174.16070650447088,42.20644930197645,8.145229335915879
101462,553317_1158,174.16080081024535,42.20967587511971,2.5254568085789075
101469,555447_2015,174.4769984252691,42.75982672029643,2.815006271174551
101473,553320_621,175.24242157408742,42.1658728883037,1.507292106319807
101498,550096_2515,176.54341540771048,41.52980372355817,1.7834271219692819
101504,549016_1484,177.843202056885,41.22374491666536,1.5731401665785267
101569,556518_2456,178.90993980043103,43.04573893635284,4.093202335405356
101615,561734_1814,174.1356171849997,44.25152922619523,2.446122744710848
101623,562766_2045,174.2228133224776,44.52147238122969,3.0725246313903685
101635,560702_3552,176.00894617099695,44.10168084244215,1.8543998983578522
101749,392148_2872,41.30109797354699,10.78735041443904,7.608066188084353
101750,392148_2908,41.30613806505294,10.789666836054398,4.185885308879807
101751,392148_2896,41.30620704202849,10.789852563447067,5.42488434032304
101778,501284_3557,181.43952546686705,31.058819312875297,5.849118837530289
101846,498815_3267,184.47608262698887,30.53989844121713,2.5123799611592927
101866,501295_2537,184.51594338342358,31.00158297671212,2.789773956374588
101906,404850_3365,41.574776269199695,13.085829649988261,8.04400516398996
101907,404850_3385,41.572697909843654,13.095651299431694,8.979552360770512
101908,403445_2696,41.78651542607322,12.771093255733676,3.10478648991431
101916,498824_2317,187.22153602436015,30.497917759041982,3.335913614450196
101921,498825_2676,187.49837507131596,30.5373913191347,2.1879056471411285
101926,501308_714,188.2173542442543,30.92389367869779,3.1784705513121603
101928,503772_1182,187.37478083329037,31.44571852121319,7.608066188084353
101929,503774_965,187.95148679361014,31.429817703973416,3.1444962324226577
101939,500075_4,189.64095083936178,30.625296248434864,1.4799675325821084
102017,508648_2563,181.74560198493162,32.57299017745372,1.9113352921491953
102022,512280_1484,180.52377731822367,33.22360028585574,3.8977849686553565
102055,508654_1423,183.50167840001592,32.47077175330204,2.3657406532316725
102058,509866_2279,182.16396792382605,32.78350141071342,2.876380110607493
102064,511078_2328,182.31917066788017,33.031805589786096,1.9156658126572212
102086,514690_1274,181.32176321971463,33.75978782059518,2.556159862896012
102136,509875_2286,184.93498737213446,32.76971588062812,2.65014262411179
102138,512294_228,184.76342952198362,33.14081326714575,2.3761714528390803
102166,406256_3351,42.17792966068077,13.323449689673241,2.4832884229303303
102171,410458_3608,41.428970479853945,14.122500521232572,2.183460296463498
102180,514702_380,185.0733729803837,33.659948150704565,9.425950635343233
102181,514702_374,185.06765616825467,33.663868691187105,7.62575066638998
102209,515907_3182,187.08375779481736,34.124562984165095,2.40560982634651
102268,525355_1727,183.4915359930526,36.02469981134282,2.2116964773017007
102277,528840_2299,183.31901959131014,36.79270057889383,2.1191263126577717
102288,411857_342,41.51726845454074,14.1436065856335,3.1578190753911026
102319,519481_1625,186.7734680566408,34.74130961412639,3.161178005007052
102358,525365_1057,186.64800537207066,35.93458035956822,2.567837895299549
102376,509887_294,188.56407606012772,32.646945396087844,2.026541160850208
102383,506235_2040,189.71897313100817,31.98239850209128,10.51762082021467
102384,506234_2253,189.70329392486286,31.984863538074716,9.321971371359805
102394,509894_722,190.57051492790163,32.67620619571116,2.679675800304418
102437,513518_922,190.43169516732559,33.440690532973825,1.6171319623484453
102450,505017_149,192.0511909619927,31.632129032607963,2.792709706150921
102480,505021_4103,193.26812159452263,31.859371788841646,3.56842880102649
102482,507467_1271,192.97886080273176,32.18625408334305,2.3910147404179023
102488,512315_1404,190.78109464164552,33.227408115813574,2.410519682766061
102505,511114_2762,193.02957085014472,33.09346217428366,1.6544865345867437
102540,519491_1033,189.74446997780575,34.69166570107862,1.9859679322774104
